,index,resEnergy,nHubs,startTime,endTime
23177,926,51.761707669833,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23178,927,51.2814904909375,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23179,928,51.3476489921735,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23180,929,52.24275629245,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23181,930,52.3061744558443,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23182,931,52.3048319805874,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23183,932,52.4374501571597,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23184,933,51.1857123979681,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23185,934,50.9181489600698,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23186,935,50.9181489600698,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23187,936,50.9181489600698,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23188,937,50.8661208715348,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23189,938,50.8661208715348,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23190,939,50.8661208715348,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23191,940,50.7364303598283,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23192,941,52.651186282252,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23193,942,50.8335267487363,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23194,943,50.8335267487363,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23195,944,50.8335267487363,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23196,945,50.3708505364358,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23197,946,50.5501315839106,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23198,947,50.7611224878591,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23199,948,50.7611224878591,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23200,949,50.7611224878591,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23201,950,50.8155821927171,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23202,951,51.1232768015877,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23203,952,51.1348833680097,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23204,953,51.1348833680097,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23205,954,51.1400547875228,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23206,955,50.60765270119,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23207,956,50.7602563320866,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23208,957,51.0669444445725,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23209,958,51.1251955640551,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23210,959,50.5369172260677,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23211,960,50.5369172260677,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23212,961,50.5369172260677,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23213,962,50.2313839191589,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23214,963,50.2313839191589,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23215,964,50.4583869763894,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23216,965,50.4583869763894,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23217,966,50.4583869763894,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23218,967,50.7416218455237,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23219,968,50.7416218455237,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23220,969,50.7416218455237,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23221,970,51.6101582953453,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23222,971,51.5653596933046,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23223,972,51.5653596933046,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23224,973,52.2663018071862,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23225,974,52.2663018071862,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23226,975,52.5330122611524,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23227,976,52.296642104692,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23228,977,52.2485584595657,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23229,978,52.1399177376216,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23230,979,52.0214929622915,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23231,980,52.1973991156114,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23232,981,52.2426873138235,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23233,982,51.2853660056047,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23234,983,51.8861458275726,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23235,984,51.7325937659223,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23236,985,51.7325937659223,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23237,986,51.6051908905267,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23238,987,51.5791273324422,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23239,988,51.9238535268911,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23240,989,51.8787691550399,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23241,990,51.8787691550399,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23242,991,51.8860966068334,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23243,992,51.5717323869493,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23244,993,51.5717323869493,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23245,994,51.8449017381772,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23246,995,52.0146604685545,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23247,996,52.2975031574995,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23248,997,53.2068985145784,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23249,998,53.2567081185749,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23250,999,53.1809812615975,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23251,1000,52.3800892366667,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23252,1001,52.3010329369189,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23253,1002,52.4316099085585,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23254,1003,52.6139948204104,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23255,1004,52.6139948204104,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23256,1005,52.3254733477558,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23257,1006,53.2802541031652,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23258,1007,53.4653862384752,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23259,1008,53.1243246411877,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23260,1009,53.1243246411877,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23261,1010,53.2797175869263,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23262,1011,52.8929950635379,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23263,1012,52.8929950635379,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23264,1013,52.8929950635379,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23265,1014,52.8929950635379,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23266,1015,52.8929950635379,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23267,1016,52.8929950635379,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23268,1017,52.7869582651724,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23269,1018,52.7869582651724,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23270,1019,52.7869582651724,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23271,1020,52.8380597256934,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23272,1021,52.8380597256934,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23273,1022,52.995421003607,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23274,1023,52.995421003607,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23275,1024,52.6988167571057,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23276,1025,52.9125117753753,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23277,1026,52.8115407778273,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23278,1027,51.9006705642343,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23279,1028,51.8613586721805,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23280,1029,52.1348312154675,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23281,1030,52.2203944068931,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23282,1031,52.2216967326272,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23283,1032,52.1682296548868,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23284,1033,51.9761420418852,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23285,1034,51.9761420418852,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23286,1035,51.5655438568887,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23287,1036,51.4886872589322,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23288,1037,51.2575756691745,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23289,1038,51.4376829975466,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23290,1039,51.4376829975466,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23291,1040,51.7695629093528,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23292,1041,51.7695629093528,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23293,1042,51.7695629093528,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23294,1043,51.7695629093528,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23295,1044,52.3652139637743,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23296,1045,52.1001836006994,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23297,1046,52.3529745142987,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23298,1047,51.9913497378174,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23299,1048,51.8772808284712,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23300,1049,52.0524129333633,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23301,1050,52.0524129333633,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23302,1051,52.0524129333633,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23303,1052,51.8560731570152,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23304,1053,51.8560731570152,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23305,1054,51.6516264702901,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23306,1055,51.3586837654277,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23307,1056,51.3879202857322,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23308,1057,51.3892520926981,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23309,1058,51.3892520926981,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23310,1059,51.3542030319191,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23311,1060,51.3542030319191,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23312,1061,51.0738138826904,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23313,1062,50.5917845093552,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23314,1063,50.5917845093552,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23315,1064,50.5917845093552,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23316,1065,50.5917845093552,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23317,1066,50.4877111078312,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23318,1067,50.4877111078312,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23319,1068,50.3981369867193,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23320,1069,50.3981369867193,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23321,1070,50.3898228323519,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23322,1071,50.3898228323519,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23323,1072,50.3898228323519,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23324,1073,50.3898228323519,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23325,1074,50.3898228323519,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23326,1075,50.7443833200112,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23327,1076,50.6584945662597,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23328,1077,51.2644923421764,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23329,1078,51.6017280894194,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23330,1079,51.5288624054794,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23331,1080,51.499746862746,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23332,1081,51.499746862746,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23333,1082,51.507093818788,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23334,1083,51.507093818788,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23335,1084,51.5387117958543,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23336,1085,51.3237795030606,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23337,1086,51.3237795030606,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23338,1087,51.1670154945139,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23339,1088,51.1670154945139,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23340,1089,51.3656091386521,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23341,1090,51.3656091386521,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23342,1091,51.4043525626347,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23343,1092,51.2570217708816,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23344,1093,51.2169498614872,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23345,1094,51.602218015902,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23346,1095,51.6971651177309,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23347,1096,51.5273250894603,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23348,1097,51.5273250894603,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23349,1098,51.375976065897,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23350,1099,51.375976065897,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23351,1100,51.0137981966593,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23352,1101,51.0137981966593,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23353,1102,51.0137981966593,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23354,1103,51.0137981966593,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23355,1104,51.000951377463,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23356,1105,50.6291255975114,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23357,1106,50.5247133875108,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23358,1107,50.5247133875108,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23359,1108,51.5793726977691,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23360,1109,51.4033670945232,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23361,1110,51.8359605985292,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23362,1111,51.813853091824,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23363,1112,51.813853091824,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23364,1113,51.813853091824,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23365,1114,51.8416093171094,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23366,1115,51.8416093171094,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23367,1116,51.8416093171094,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23368,1117,51.428335884776,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23369,1118,51.2743219722004,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23370,1119,50.9089942420059,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23371,1120,50.8261458186225,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23372,1121,50.8261458186225,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23373,1122,51.3521414362168,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23374,1123,51.721483330781,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23375,1124,51.7435700888842,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23376,1125,52.022577349278,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23377,1126,51.622819534679,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23378,1127,51.2688616377668,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23379,1128,51.7841340513009,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23380,1129,52.0611337652361,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23381,1130,52.0611337652361,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23382,1131,52.0611337652361,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23383,1132,51.8779057227469,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23384,1133,51.9735722654113,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23385,1134,51.9735722654113,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23386,1135,51.6206626911657,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23387,1136,51.1733332756439,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23388,1137,51.1155013769332,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23389,1138,51.2283512511112,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23390,1139,51.4352234824248,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23391,1140,51.1526725896331,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23392,1141,51.2433590477976,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23393,1142,51.4515939350482,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23394,1143,51.4515939350482,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23395,1144,52.1344359252852,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23396,1145,52.0942142994363,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23397,1146,51.6553282338112,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23398,1147,51.4867104758375,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23399,1148,51.4867104758375,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23400,1149,51.4867104758375,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23401,1150,51.6822475945103,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23402,1151,51.657773099523,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23403,1152,51.657773099523,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23404,1153,51.7398413821804,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23405,1154,51.7398413821804,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23406,1155,51.7544331560301,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23407,1156,51.5397506111567,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23408,1157,51.6354750945474,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23409,1158,51.6354750945474,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23410,1159,51.4142181765893,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23411,1160,52.4453326683649,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23412,1161,52.3269100999879,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23413,1162,51.657776494066,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23414,1163,51.657776494066,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23415,1164,51.657776494066,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23416,1165,51.657776494066,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23417,1166,51.657776494066,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23418,1167,52.0024062813528,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23419,1168,51.2388678535205,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23420,1169,51.2555876791369,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23421,1170,51.2600926727908,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23422,1171,51.1007351186557,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23423,1172,51.1428353059525,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23424,1173,51.1428353059525,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23425,1174,50.8283582579019,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23426,1175,51.5077150852114,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23427,1176,51.8390507077329,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23428,1177,51.3526552697218,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23429,1178,51.3526552697218,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23430,1179,51.4915020452828,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23431,1180,51.5233978753527,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23432,1181,52.2140496810942,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23433,1182,52.2140496810942,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23434,1183,52.4203720465944,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23435,1184,52.4203720465944,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23436,1185,52.233468060116,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23437,1186,52.3453711405629,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23438,1187,52.3453711405629,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23439,1188,52.1436697802044,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23440,1189,52.1436697802044,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23441,1190,52.3101257577032,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23442,1191,52.3101257577032,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23443,1192,52.3066490624063,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23444,1193,52.5108098803003,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23445,1194,52.5108098803003,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23446,1195,52.5108098803003,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23447,1196,52.5108098803003,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23448,1197,52.5108098803003,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23449,1198,52.6766529461386,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23450,1199,52.2966859134951,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23451,1200,51.866683884911,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23452,1201,50.9727446604674,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23453,1202,50.9727446604674,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23454,1203,50.9727446604674,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23455,1204,51.1988898147044,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23456,1205,51.1988898147044,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23457,1206,51.1988898147044,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23458,1207,51.0296516938251,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23459,1208,51.4997166714294,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23460,1209,51.1644192019145,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23461,1210,51.1644192019145,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23462,1211,50.1053084478178,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23463,1212,49.6926249768895,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23464,1213,49.7100268708543,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23465,1214,49.9759166487619,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23466,1215,50.09766433488,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23467,1216,50.09766433488,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23468,1217,49.8895659081049,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23469,1218,49.8895659081049,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23470,1219,49.8895659081049,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23471,1220,49.7591313139388,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23472,1221,49.9368019534126,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23473,1222,49.655328585239,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23474,1223,49.655328585239,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23475,1224,49.655328585239,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23476,1225,49.655328585239,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23477,1226,49.655328585239,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23478,1227,50.110857358806,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23479,1228,50.110857358806,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23480,1229,49.7953332292268,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23481,1230,49.5253496703065,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23482,1231,49.7392074282536,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23483,1232,49.7392074282536,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23484,1233,49.7392074282536,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23485,1234,49.9997948542114,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23486,1235,49.9997948542114,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23487,1236,49.9997948542114,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23488,1237,49.6720035816304,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23489,1238,49.5982752459683,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23490,1239,49.5982752459683,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23491,1240,49.3045367589809,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23492,1241,48.8244482951478,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23493,1242,48.7829655872863,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23494,1243,48.7829655872863,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23495,1244,48.6465788871538,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23496,1245,48.5601808836163,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23497,1246,48.8673479130472,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23498,1247,48.8673479130472,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23499,1248,48.8673479130472,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23500,1249,48.8673479130472,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23501,1250,48.7820338954466,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23502,1251,48.7820338954466,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23503,1252,48.9100111835422,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23504,1253,49.2118873023023,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23505,1254,49.2118873023023,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23506,1255,49.1987402193728,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23507,1256,49.712533457701,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23508,1257,49.712533457701,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23509,1258,49.712533457701,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23510,1259,50.204004936396,30,2023-04-27 08:56:56,2023-04-27 22:24:16
23511,1260,50.204004936396,30,2023-04-27 08:56:56,2023-04-27 22:24:16
